Date,value,Model Code
2017-06-21,0.60313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-22,0.6075,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-23,0.6025,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-26,0.60188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-27,0.60188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-28,0.60438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-29,0.61313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-06-30,0.62438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-03,0.64688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-04,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-05,0.62563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-06,0.62688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-07,0.62188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-10,0.63125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-11,0.6425,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-12,0.65313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-13,0.6575,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-14,0.66188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-17,0.66063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-18,0.66813,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-19,0.68188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-20,0.68,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-21,0.67313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-24,0.67375,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-25,0.68625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-26,0.70875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-27,0.72,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-28,0.72688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-07-31,0.7275,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-01,0.72813,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-02,0.7425,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-03,0.7375,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-04,0.7325,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-07,0.71875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-08,0.7125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-09,0.74125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-10,0.75438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-11,0.75625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-14,0.74,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-15,0.73333,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-16,0.73438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-17,0.735,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-18,0.75125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-21,0.73875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-22,0.74,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-23,0.745,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-24,0.7475,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-25,0.7675,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-28,0.75792,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-29,0.76167,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-30,0.75125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-08-31,0.76563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-01,0.795,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-04,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-05,0.79875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-06,0.8125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-07,0.81563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-08,0.81563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-11,0.82188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-12,0.835,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-13,0.85875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-14,0.85438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-15,0.86125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-18,0.86125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-19,0.855,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-20,0.88,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-21,0.89313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-22,0.89688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-25,0.9175,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-26,0.91625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-27,0.91063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-28,0.88563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-09-29,0.865,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-02,0.83313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-03,0.82583,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-04,0.86188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-05,0.895,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-06,0.88063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-09,0.89125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-10,0.90875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-11,0.9,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-12,0.89188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-13,0.8975,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-16,0.89125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-17,0.88,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-18,0.87563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-19,0.86563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-20,0.87125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-23,0.8875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-24,0.90625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-25,0.91875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-26,0.92188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-27,0.94313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-30,0.93563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-10-31,0.925,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-01,0.91063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-02,0.91,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-03,0.93125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-06,0.93917,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-07,0.90438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-08,0.9075,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-09,0.92563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-10,0.93313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-13,0.94625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-14,0.93625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-15,0.94938,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-16,0.9575,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-17,0.97125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-20,0.96375,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-21,0.96917,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-22,0.97625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-23,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-24,0.97625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-27,0.98125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-28,0.96875,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-29,0.95188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-11-30,0.93188,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-01,0.9425,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-04,0.92563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-05,0.93563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-06,0.91688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-07,0.92125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-08,0.92125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-11,0.90563,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-12,0.88125,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-13,0.865,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-14,0.835,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-15,0.84688,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-18,0.86063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-19,0.8675,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-20,0.9025,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-21,0.90438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-22,0.90313,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-25,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-26,0.91438,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-27,0.93063,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-28,0.9325,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2017-12-29,0.93625,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-01,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-02,0.95375,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-03,0.9631,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-04,0.93292,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-05,0.92872,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-08,0.92628,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-09,0.91926,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-10,0.87887,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-11,0.88402,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-12,0.89685,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-15,NaN,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-16,0.89721,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-17,0.90402,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-18,0.90318,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-19,0.89622,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-22,0.87429,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-23,0.86792,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-24,0.87143,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-25,0.86321,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-26,0.86458,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-29,0.86735,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-30,0.86774,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
2018-01-31,0.86747,model://CME_NYMEX_8K/US.NYMEX.CME.REGULAR.FUT.8K.2018M01/SETTLE/ALL
